KIZ_code	Worksheet_filename	Country	reservecode	reservecode2	Protected_Area_Std_Name	Date_collected	Forest_Compartment	Original_ID_Code	Approx_number_leeches	WWF_SWG_ID	Artiodactyla.Bovidae.Bos.taurus	Artiodactyla.Bovidae.Capricornis.milneedwardsii	Artiodactyla.Cervidae.Muntiacus.muntjak_vaginalis	Artiodactyla.Cervidae.Muntiacus.truongsonensis	Artiodactyla.Cervidae.Muntiacus.UNK	Artiodactyla.Cervidae.Muntiacus.vuquangensis	Artiodactyla.Cervidae.Rusa.unicolor	Artiodactyla.Suidae.Sus.scrofa	Artiodactyla.Tragulidae.Tragulus.kanchil	Artiodactyla.Tragulidae.Tragulus.UNK	Carnivora.Canidae.Canis.lupus_familiaris	Carnivora.Felidae.Catopuma.UNK	Carnivora.Felidae.Neofelis.UNK	Carnivora.Felidae.Prionailurus.bengalensis	Carnivora.Felidae.UNK	Carnivora.Herpestidae.Herpestes.UNK	Carnivora.Mustelidae.Aonyx.cinereus	Carnivora.Mustelidae.Arctonyx.collaris	Carnivora.Mustelidae.Lutra.lutra	Carnivora.Mustelidae.Martes.flavigula	Carnivora.Mustelidae.Melogale.moschata	Carnivora.Mustelidae.Mustela.kathiah	Carnivora.Mustelidae.Mustela.UNK	Carnivora.Ursidae.Ursus.thibetanus	Carnivora.Viverridae.Arctictis.UNK	Carnivora.Viverridae.Paguma.larvata	Carnivora.Viverridae.Viverra.UNK1	Carnivora.Viverridae.Viverra.UNK2	Carnivora.Viverridae.Viverra.UNK3	Carnivora.Viverridae.Viverra.UNK4	Chiroptera.Vespertilionidae.Tylonycteris.UNK	Erinaceomorpha.Erinaceidae.Hylomys.suillus	Lagomorpha.Leporidae.Nesolagus.timminsi	Primates.Cercopithecidae.Macaca.arctoides	Primates.Cercopithecidae.Macaca.assamensis	Primates.Cercopithecidae.Macaca.fascicularis	Primates.Cercopithecidae.Macaca.mulatta	Primates.Cercopithecidae.Macaca.UNK	Primates.Hominidae.Homo.sapiens	Primates.Hylobatidae.Nomascus.siki	Rodentia.Hystricidae.Hystrix.UNK	Rodentia.Muridae.Mus.musculus	Rodentia.Muridae.Niviventer.UNK	Rodentia.Sciuridae.Callosciurus.erythraeus	Rodentia.Sciuridae.Callosciurus.UNK1	Rodentia.Sciuridae.Callosciurus.UNK2	Rodentia.Sciuridae.Hylopetes.UNK1	Rodentia.Sciuridae.Hylopetes.UNK2	Rodentia.Sciuridae.Petaurista.philippensis	Rodentia.Sciuridae.Ratufa.bicolor	Rodentia.Sciuridae.Tamiops.UNK	Rodentia.Spalacidae.Rhizomys.pruinosus	Scandentia.Tupaiidae.Tupaia.belangeri	Soricomorpha.Talpidae.Euroscaptor.UNK	reservecode3
WWF94	WWF_2013Samples_20140919.xlsx	Vietnam	HSL	HSL	HueSaoLaNR	30/6/2012	350	10-Hóa	15	H-10	     0	     5	    16	     0	     0	     0	     0	   285	     0	     0	     0	     0	     0	     0	   389	  9645	     0	     0	     0	     0	 53928	     0	     0	     0	     0	  6104	     0	     0	     0	     0	     0	     0	164407	     0	     0	     0	     0	     0	    17	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	  2775	     0	     0	     0	BMHQNXS
WWF95	WWF_2013Samples_20140919.xlsx	Vietnam	HSL	HSL	HueSaoLaNR	41095	349	12-Hóa	30	H-12	     0	  3037	 25824	   194	   289	     0	     0	227077	     0	     0	     0	     0	     0	     0	   192	     0	     0	     0	     0	     0	 33719	     0	     0	     0	     0	    57	     0	     0	     0	     0	     0	     0	    10	   114	     0	     0	     0	     0	   138	     0	    19	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	BMHQNXS
WWF96	WWF_2013Samples_20140919.xlsx	Vietnam	HSL	HSL	HueSaoLaNR	41098	349	15-Hóa	25	H-15	     0	   364	     0	     0	     0	     0	     0	  3757	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	    31	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	    49	     0	   149	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	222248	  1665	     0	BMHQNXS
WWF97	WWF_2013Samples_20140919.xlsx	Vietnam	HSL	HSL	HueSaoLaNR	13/7/2012	353	17-Hóa	25	H-17	     0	     0	  1411	     6	     6	     0	     0	160407	     0	     0	     0	     0	   153	  8724	     0	     0	     0	     0	     0	     0	 14137	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	  2880	     0	     0	     0	   552	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	    32	     0	     0	BMHQNXS
WWF98	WWF_2013Samples_20140919.xlsx	Vietnam	HSL	HSL	HueSaoLaNR	16/7/2012	353	20-Hoa	30	H-20	     0	  1083	     3	     0	     0	     0	   733	189634	     0	     0	     0	     0	     0	     0	     0	  1510	     0	     0	     0	     0	   202	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	  2141	     0	     0	     0	     0	   888	     0	   798	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	  4265	     0	BMHQNXS
XS10	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41782	NA	NA	50	NA	    0	   53	    0	    0	    0	    0	    0	 4757	    0	    0	    0	    0	    0	    0	   36	    0	    0	    0	    0	    0	50390	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	 1186	    0	    0	    0	    0	   12	    0	    0	    0	    0	35018	10244	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	BMHQNXS
XS11	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41782	NA	NA	50	NA	     0	  2669	     0	     0	     0	     0	     0	   161	     0	     0	     0	     0	     0	     0	  1097	  2103	     0	     0	     0	     0	146335	     0	     0	     0	     0	  1434	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	  4258	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	BMHQNXS
XS12	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41783	NA	NA	50	NA	     0	  1399	     0	     0	     0	     0	     0	  2756	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	153652	   221	     0	     0	     0	     0	     0	     0	    42	     0	 27743	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	BMHQNXS
XS13	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41783	NA	NA	50	NA	     0	 27212	     0	     0	     8	     0	     0	    59	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	    54	     0	     0	     0	     0	     0	     0	   757	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	129831	     0	     0	     0	     0	     0	     0	     0	     0	 11351	     0	     0	BMHQNXS
XS14A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41784	NA	NA	23	NA	     0	     0	     0	     0	     0	     0	     0	    41	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	191410	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	BMHQNXS
XS14B	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41784	NA	NA	33	NA	    48	171739	     0	     0	   398	     0	     0	    80	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	    11	     0	     0	     0	     0	     0	     0	     0	     0	     0	  9412	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	BMHQNXS
XS15A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41785	NA	NA	39	NA	     0	     0	     0	     0	     0	     0	     0	    32	     0	     0	     0	     0	    96	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	101243	     0	     0	     0	     0	     0	     0	     0	     0	     0	  1220	     0	     0	     0	     0	     0	     0	     0	     0	   121	     0	     0	BMHQNXS
XS16A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41785	NA	NA	50	NA	    0	    5	    0	    0	    0	    0	   17	   18	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	   37	    3	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	78442	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	BMHQNXS
XS17A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41785	NA	NA	39	NA	     0	     0	     0	     0	     0	     0	     0	   764	     0	     0	     0	     0	     0	     0	    57	     0	     0	     0	     0	     0	 57091	     0	     0	     0	     0	108635	     0	     0	     0	     0	     0	     0	  1402	  1404	   119	     0	     0	   146	     0	     0	     0	     0	 28574	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	BMHQNXS
XS17B	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41785	NA	NA	11	NA	    0	    0	    0	    0	    0	    0	    0	56609	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	  100	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	BMHQNXS
XS18A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41786	NA	NA	48	NA	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	    14	     0	     0	     0	     0	     0	 28231	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	139873	     0	     0	     0	     0	     0	     0	     0	     0	     0	  1087	    26	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	BMHQNXS
XS19A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41786	NA	NA	33	NA	     0	   348	     0	     0	     0	     0	     0	    36	     0	     0	   155	     0	     0	     0	     0	     0	  2623	     0	     0	     0	     9	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	215057	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	  1493	     0	     0	     0	BMHQNXS
XS19B	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41786	NA	NA	17	NA	    0	    4	    0	    0	    0	    0	    0	54928	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	16839	    0	    0	    0	    0	    0	    0	  192	    0	    0	    0	    0	    0	 1461	    0	    0	    0	    0	   48	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	BMHQNXS
XS2	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41781	NA	NA	50	NA	     0	 13835	     0	     0	     0	     0	     0	  3136	     0	     0	160771	     0	     0	     0	  5002	  3316	     0	     0	     0	     0	 18408	     0	     0	     0	     0	  3834	     0	     0	     0	     0	     0	     0	  1907	     0	     0	     0	     0	     0	     0	     0	     0	     0	    17	     0	     0	     0	     0	     0	     0	     0	     0	    11	    30	     0	BMHQNXS
XS20A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41786	NA	NA	36	NA	     0	   316	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	    93	     0	     0	     0	     0	     0	 38798	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	163098	     0	     0	     0	     0	     0	     0	     0	     0	     0	    26	  8873	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	BMHQNXS
XS20B	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41786	NA	NA	14	NA	    0	    0	    0	    0	    0	    0	    0	   30	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	  774	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	  878	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	15505	    0	    0	BMHQNXS
XS21A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41788	NA	NA	30	NA	     0	    62	     0	     0	     0	     0	     0	     3	     0	     0	169769	     0	     0	     0	  1335	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     9	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	  1671	   952	     0	BMHQNXS
XS21B	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41788	NA	NA	20	NA	     0	  4361	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	212754	     0	     0	     0	     0	     0	     0	     0	     0	     0	  3458	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	BMHQNXS
XS22A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41789	NA	NA	30	NA	     0	     0	     0	   147	     0	     0	     0	     7	     0	     0	     0	     0	     0	     0	    16	     0	     0	     0	     0	     0	  4380	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	107068	     0	     0	     0	     0	     0	    12	     0	     0	     0	 22786	     9	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	BMHQNXS
XS22B	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41789	NA	NA	20	NA	   0	2126	   0	   0	   0	   0	   0	 227	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	 529	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	BMHQNXS
XS23A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41789	NA	NA	18	NA	     0	     0	     0	     0	     0	     0	     0	     7	     0	     0	     0	     0	     0	     0	     0	 15887	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	 61157	     0	     0	     0	     0	     0	     3	     0	119944	     0	 32465	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	BMHQNXS
XS23B	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41789	NA	NA	32	NA	    0	    0	    0	67371	   76	    0	    0	   24	    0	    0	    0	    0	    0	    0	    0	  711	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	  713	    0	43244	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	BMHQNXS
XS24A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41790	NA	NA	33	NA	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	    15	  1266	     0	     0	     0	     0	 10371	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	181962	     0	     0	     0	     0	     0	     0	     0	     0	     0	 35063	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	BMHQNXS
XS25A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41790	NA	NA	23	NA	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	  1524	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	150879	     0	     0	     0	     0	     0	     0	     0	     0	     0	  1273	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	BMHQNXS
XS26A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41790	NA	NA	18	NA	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    9	    0	    0	    0	    0	    0	    0	22080	    0	    0	    0	    0	    0	    0	    0	  292	    0	 6791	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	BMHQNXS
XS26B	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41790	NA	NA	32	NA	     0	122537	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	  6495	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	BMHQNXS
XS27A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41791	NA	NA	37	NA	    0	 4528	    0	    0	    0	    0	    0	21492	    0	    0	    0	    0	    0	    0	 9082	 1634	    0	    0	    0	    0	33793	    0	    0	    0	    0	  155	    0	    0	    0	    0	    0	    0	60763	    0	    0	    0	    0	    0	    0	    0	    0	    0	 3101	    0	    0	    0	    0	    0	    0	    0	    0	    0	  192	    0	BMHQNXS
XS27B	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41791	NA	NA	13	NA	    0	    0	    0	    0	    0	    0	    0	 1760	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	15855	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	BMHQNXS
XS28A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41791	NA	NA	5	NA	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	   415	     0	     0	     0	     0	     0	116449	     0	     3	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	  1188	     0	BMHQNXS
XS29A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41792	NA	NA	37	NA	    0	    0	    0	    0	    0	    0	    0	  171	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	 2387	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	79569	    0	    0	    0	    0	    0	    0	    0	    0	    0	 1296	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	BMHQNXS
XS3	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41781	NA	NA	50	NA	    0	 5830	    0	    0	    0	    0	    0	    0	    0	    0	  501	    0	    0	    0	    0	    0	    0	    0	    0	    0	   93	    0	    0	    0	    0	  824	    0	    0	    0	    0	    0	    0	40850	    0	    0	    0	    0	    0	11303	    0	    0	    0	11767	    0	    0	    0	    0	    0	    0	    0	    0	 4037	64239	    0	BMHQNXS
XS31A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41789	NA	NA	41	NA	     0	  2183	     0	     0	   268	     0	     0	     0	     0	     0	     0	     0	     0	     0	  1251	  1583	     0	     0	     0	     0	128357	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	 60839	     0	     0	     0	     0	     0	     0	     0	 35223	     0	  2498	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	BMHQNXS
XS31B	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41789	NA	NA	9	NA	     0	170124	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	    19	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	   713	     0	     0	     0	     0	     0	     0	     0	     3	     0	     0	     7	     0	     0	     0	     0	     0	     0	     0	    17	     0	     0	BMHQNXS
XS32A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41790	NA	NA	36	NA	     0	     0	     0	    38	     0	     0	     0	    16	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	194136	     0	     0	     0	     0	     0	     0	     0	  5773	     0	     5	     0	     0	     0	     0	     0	     0	     0	     0	 28952	     0	     0	BMHQNXS
XS32B	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41790	NA	NA	14	NA	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	    42	     0	     0	     0	     0	     0	 55380	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	197441	     0	     0	     0	     0	     0	     0	     0	     0	     0	    32	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	BMHQNXS
XS33B	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41790	NA	NA	44	NA	     0	     0	     0	     0	     0	     0	     0	    32	     0	     0	     0	     0	     0	     0	   452	     0	     0	     0	     0	     0	195135	     0	     0	     0	     0	    17	     0	     0	     0	     0	     0	     0	     8	     0	     0	     0	     0	     0	  1721	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	    18	  2467	     0	BMHQNXS
XS34A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41790	NA	NA	16	NA	     0	     0	     0	     0	     0	     0	     0	     8	     0	     0	     0	     0	     0	     0	    75	     0	     0	     0	     0	     0	 57221	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	185739	     0	     0	     0	     0	     0	     3	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	 12523	     0	     0	BMHQNXS
XS34B	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41790	NA	NA	34	NA	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	105330	     0	     0	     0	     0	     0	     0	 64748	     0	     0	     0	     0	     0	     0	     0	  4786	     0	     0	     0	     0	     0	    15	     0	     0	     0	     0	     0	    12	     0	BMHQNXS
XS35A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41791	NA	NA	50	NA	     0	  1632	     0	   250	     0	     0	     0	    13	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	172919	     0	     0	     0	     0	     0	     0	     0	     0	     0	  8187	    19	     0	     0	     0	     0	     0	   162	     0	 11746	     0	     0	BMHQNXS
XS36A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41791	NA	NA	50	NA	     0	 25193	     0	     0	     0	     0	     0	   325	     0	     0	     0	     0	     0	     0	     0	 78080	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	   667	     0	157429	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	BMHQNXS
